figure,method,case,source,window_start_host_time_s,window_end_host_time_s,sample_index,time_s,forward_m,signed_error_cm,absolute_error_cm,velocity_m_s,model1_weight
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,0,0.0,nan,2.5643815591610997,2.5643815591610997,0.0,0.01
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,1,0.09660696983337402,nan,2.777103722313845,2.777103722313845,0.004860634300227662,0.010000000000000002
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,2,0.29607391357421875,nan,4.4252850223089,4.4252850223089,0.08049212034269337,0.010000000000000004
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,3,0.3955211639404297,nan,5.330957944152958,5.330957944152958,0.0797072721617063,0.010000000000000004
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,4,0.49822068214416504,nan,5.75230962980573,5.75230962980573,0.05904145336818116,0.010000000000000004
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,5,0.6461780071258545,nan,6.624871517085207,6.624871517085207,0.05933073862137558,0.010000000000000004
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,6,0.6991045475006104,nan,7.0956595745951585,7.0956595745951585,0.04694033674753398,0.010000000000000004
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,7,0.8000562191009521,nan,7.327439258478218,7.327439258478218,0.032132281446745126,0.34702200000000005
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,8,0.9012258052825928,nan,7.431172292437727,7.431172292437727,0.01911276419044646,0.61032792078
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,9,1.0988996028900146,nan,5.612509485119121,5.612509485119121,-0.032250460506111606,0.3644876339413823
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,10,1.2468445301055908,nan,4.236864337277357,4.236864337277357,-0.05900233152512862,0.21932140296604685
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,11,1.3465845584869385,nan,3.237788393645291,3.237788393645291,-0.06840320702508157,0.13360219523742103
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,12,1.4976255893707275,nan,0.7272188888050146,0.7272188888050146,-0.1075943904108772,0.08298586026574477
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,13,1.5461177825927734,nan,-1.1118227034466521,1.1118227034466521,-0.11870637549983129,0.05309742062831964
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,14,1.6459524631500244,nan,-2.3698036621113694,2.3698036621113694,-0.11119640540836971,0.03544859590681647
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,15,1.7465808391571045,nan,-3.152523377122418,3.152523377122418,-0.09305434774787018,0.02502714139701606
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,16,1.8979268074035645,nan,-5.203621878837983,5.203621878837983,-0.10751859089023116,0.01887337672352402
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,17,1.9461753368377686,nan,-6.662163331066018,6.662163331066018,-0.10364803357463317,0.0152396402214737
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,18,2.0461418628692627,nan,-7.642206036717891,7.642206036717891,-0.08887261489226005,0.013093955154378008
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,19,2.146428346633911,nan,-8.250617058268716,8.250617058268716,-0.06907320178488716,0.01182694957910867
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,20,2.299726724624634,nan,-8.881203385588032,8.881203385588032,-0.05497322406267295,0.011078795456967879
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,21,2.3460235595703125,nan,-9.28735142788456,9.28735142788456,-0.03953455365150224,0.010637017929384963
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,22,2.446274757385254,nan,-9.54372260881664,9.54372260881664,-0.02513219928712996,0.010376152717122528
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,23,2.546792984008789,nan,-9.704734680596495,9.704734680596495,-0.012856540579752912,0.19664900460701576
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,24,2.699601173400879,nan,-8.688562942570888,8.688562942570888,0.021670967666321466,0.12021437073039676
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,25,2.746699333190918,nan,-7.875160845634954,7.875160845634954,0.041268389822290974,0.07508048377259201
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,26,2.850137948989868,nan,-7.278297947686097,7.278297947686097,0.04933494573885715,0.048429374862877864
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,27,2.9512267112731934,nan,-6.886718034206007,6.886718034206007,0.049427437801828074,0.03269216156278076
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,28,3.1032052040100098,nan,-5.362141859378999,5.362141859378999,0.07420170914573483,0.023399494481206415
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,29,3.1500844955444336,nan,-4.223116144737227,4.223116144737227,0.08183794413752735,0.01791226749620758
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,30,3.2515618801116943,nan,-3.4422479619806046,3.4422479619806046,0.07716118947598363,0.014672114833835615
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,31,3.3495914936065674,nan,-2.971130704744507,2.971130704744507,0.06639679475370543,0.012758837088231594
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,32,3.5022404193878174,nan,-2.864630617873387,2.864630617873387,0.049746134497509815,0.011629065712229873
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,33,3.5503015518188477,nan,-2.8884578474574263,2.8884578474574263,0.034700938797738896,0.11980145773106554
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,34,3.653409719467163,nan,-2.986485177992071,2.986485177992071,0.02229318163352694,0.47615646277561696
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,35,3.7489185333251953,nan,-3.1189496411300754,3.1189496411300754,0.012546010093368226,0.6865805297043741
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,36,3.9015614986419678,nan,-3.2709243314315017,3.2709243314315017,0.005313182351266941,0.8108338369851359
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,37,3.950103282928467,nan,-3.408391537484301,3.408391537484301,0.0011008001772269517,0.884204172401353
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,38,4.0536980628967285,nan,-3.5047169511536858,3.5047169511536858,-0.0011436703556750964,0.9275286217612748
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,39,4.149484634399414,nan,-3.572883144767991,3.572883144767991,-0.0016694063573174389,0.9531112758638152
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,40,4.351028919219971,nan,-3.3333895353298892,3.3333895353298892,0.005911268340722779,0.9682175772848242
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,41,4.502964973449707,nan,-3.0997025964815905,3.0997025964815905,0.01051201595391308,0.9771376972109157
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,42,4.5997114181518555,nan,-2.917233423821719,2.917233423821719,0.012579290694807376,0.8015445806357098
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,43,4.7493064403533936,nan,-2.576118136643024,2.576118136643024,0.017620582042364993,0.47739915941958033
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,44,4.79841685295105,nan,-2.302781654474817,2.302781654474817,0.01999188197728913,0.28599452964566796
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,45,4.901309967041016,nan,-2.0833125936504215,2.0833125936504215,0.020319129252895113,0.1729720098104705
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,46,5.004263162612915,nan,-1.9199439182143951,1.9199439182143951,0.019078035633530725,0.10623334207298475
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,47,5.1530983448028564,nan,-1.6314104786619987,1.6314104786619987,0.021593776717697993,0.06682482616067677
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,48,5.197355508804321,nan,-1.4143670109537654,1.4143670109537654,0.021691174694170968,0.043554491599618037
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,49,5.299909830093384,nan,-1.2672143554986581,1.2672143554986581,0.01965613048660551,0.029813591744658453
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,50,5.400800943374634,nan,-1.177842744763924,1.177842744763924,0.01653082022445366,0.021699727789303375
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,51,5.552076578140259,nan,-1.3040119106078274,1.3040119106078274,0.009820919136310478,0.1812886293703008
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,52,5.599617004394531,nan,-1.4187266223995687,1.4187266223995687,0.004528071814872829,0.512464022756869
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,53,5.70236349105835,nan,-1.5288281001649473,1.5288281001649473,0.0007084630964205199,0.7080197807977036
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,54,5.850109577178955,nan,-1.6144311936073574,1.6144311936073574,-0.001559256042159121,0.823493500363236
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,55,6.0030529499053955,nan,-1.5327413749948948,1.5327413749948948,0.0008234310918034332,0.8916795770294872
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,56,6.1039674282073975,nan,-1.4618266988808526,1.4618266988808526,0.0023262830421009587,0.9319427734401419
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,57,6.248725414276123,nan,-1.4099707055330035,1.4099707055330035,0.003359475740755077,0.9557177882886693
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,58,6.402214765548706,nan,-0.6633924589061091,0.6633924589061091,0.019827503534902195,0.5684368968065764
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,59,6.449039459228516,nan,-0.0320820940437061,0.0320820940437061,0.028884191041810198,0.33975140319531527
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,60,6.553144931793213,nan,0.4706833858042492,0.4706833858042492,0.03238728042814861,0.20471490607280174
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,61,6.652239084243774,nan,0.8633234152968905,0.8633234152968905,0.03177936607654538,0.1249772048869287
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,62,6.800149440765381,nan,1.2157583042406883,1.2157583042406883,0.02937914730921444,0.07789288971368255
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,63,6.848613023757935,nan,1.4465317333374639,1.4465317333374639,0.02456176430544931,0.05009007244703242
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,64,6.951928377151489,nan,1.5833372836015713,1.5833372836015713,0.018359238009243547,0.03367278687924818
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,65,7.053986072540283,nan,1.6497788101976107,1.6497788101976107,0.012627741218078747,0.023978543924327266
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,66,7.198606967926025,nan,1.7606593331935705,1.7606593331935705,0.00924550774123374,0.17542164309590857
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,67,7.248142242431641,nan,1.8082011531872388,1.8082011531872388,0.00597705162850995,0.5089996260317031
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,68,7.351161241531372,nan,1.8194497264689913,1.8194497264689913,0.0031007842731828627,0.7059740891754603
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,69,7.452078819274902,nan,1.803917349276507,1.803917349276507,0.0005766227313376138,0.8222855399172175
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,70,7.604311466217041,nan,2.053092111523014,2.053092111523014,0.0052720770542100046,0.5060111804870798
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,71,7.646928548812866,nan,2.2491370266727206,2.2491370266727206,0.00710523742730974,0.3028896419658158
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,72,7.749677896499634,nan,2.376007936437985,2.376007936437985,0.006957567358445451,0.1829484046843946
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,73,7.85138463973999,nan,2.4521421303727364,2.4521421303727364,0.005609996604860253,0.11212430348208818
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,74,8.003715991973877,nan,2.0164136679543643,2.0164136679543643,-0.006846244807618024,0.07030337996313826
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,75,8.047353267669678,nan,1.6608990415560076,1.6608990415560076,-0.014307975193067462,0.19771178119724112
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,76,8.149386644363403,nan,1.3834649860266834,1.3834649860266834,-0.01771924854143363,0.522161729679159
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,77,8.250628232955933,nan,1.1881662544145688,1.1881662544145688,-0.018071160795489555,0.7137461797582466
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,78,8.403483629226685,nan,0.3523844443185653,0.3523844443185653,-0.03375019148440739,0.8268748816854471
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,79,8.449841260910034,nan,-0.3014898040122338,0.3014898040122338,-0.03946189239883771,0.8936762488864396
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,80,8.550312280654907,nan,-0.7512943991461851,0.7512943991461851,-0.03788728963006153,0.9331217882049537
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,81,8.650771141052246,nan,-1.0162966314193445,1.0162966314193445,-0.03227958324795661,0.9564139847171432
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,82,8.80315899848938,nan,-1.332966652837908,1.332966652837908,-0.029316834675321316,0.9701677938356259
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,83,8.850513219833374,nan,-1.5284752066171858,1.5284752066171858,-0.023995454921352785,0.9782892805819987
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,84,8.950950384140015,nan,-1.6186045744347455,1.6186045744347455,-0.017841949548940375,0.7898585520420828
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,85,9.049557447433472,nan,-1.637819506261573,1.637819506261573,-0.011607669766730184,0.4704986763953295
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,86,9.200334787368774,nan,-1.5742223442471448,1.5742223442471448,-0.005049406497667831,0.2819198634246782
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,87,9.24855661392212,nan,-1.5129693438954872,1.5129693438954872,4.6709762440623904e-05,0.17056596015363823
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,88,9.352238178253174,nan,-1.4642214619442817,1.4642214619442817,0.0035465258098619987,0.10481259381112185
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,89,9.452970266342163,nan,-1.4268420006659066,1.4268420006659066,0.004965451916986594,0.06598588851952936
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,90,9.602479934692383,nan,-0.7966948800311235,0.7966948800311235,0.01895884749372031,0.043059107311896896
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,91,9.647660255432129,nan,-0.30833997758193954,0.30833997758193954,0.025516061810464834,0.029521072276602
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,92,9.74976372718811,nan,0.03165939348408475,0.03165939348408475,0.026473656732771772,0.021526997968610722
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,93,9.851189613342285,nan,0.24164902610394057,0.24164902610394057,0.023579131756555453,0.01680657703048495
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,94,10.05441927909851,nan,0.6391188995472641,0.6391188995472641,0.025807821718818066,0.014019215670731063
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,95,10.149288892745972,nan,0.9222411580803835,0.9222411580803835,0.024346736262149386,0.012373306661409986
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,96,10.300772190093994,nan,1.1313762192207921,1.1313762192207921,0.020211022590414483,0.011401413850495982
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,97,10.45315933227539,nan,2.033710689154866,2.033710689154866,0.03258256550781951,0.010827520864579374
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,98,10.60097861289978,nan,2.6939961907186505,2.6939961907186505,0.03623657415855094,0.010488642795325478
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,99,10.698629379272461,nan,3.1707381639385357,3.1707381639385357,0.033529961632774774,0.010288538684211743
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,100,10.85021424293518,nan,2.9862143990419643,2.9862143990419643,0.016178907613732127,0.010170379207640197
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,101,10.898551940917969,nan,2.7673934114670007,2.7673934114670007,0.0032586690663855833,0.01010060721831946
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,102,11.001978874206543,nan,2.5662865895481057,2.5662865895481057,-0.005301843551084781,0.010100607218319462
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,103,11.103092670440674,nan,2.3934623274292965,2.3934623274292965,-0.01014658926634192,0.0100660083959394
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,104,11.249737739562988,nan,1.1114977305367146,1.1114977305367146,-0.038117872793666914,0.01003897729771826
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,105,11.297561883926392,nan,0.10413913558591226,0.10413913558591226,-0.05107595189524556,0.010023015704529653
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,106,11.400789737701416,nan,-0.6452305248355494,0.6452305248355494,-0.05307979041009815,0.010013590543367715
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,107,11.502300024032593,nan,-1.1644786196503443,1.1644786196503443,-0.04818524224597714,0.010008025079953204
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,108,11.65409779548645,nan,-2.7477928176314004,2.7477928176314004,-0.06768116459155421,0.01000473872946157
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,109,11.696781396865845,nan,-3.9136147821360767,3.9136147821360767,-0.07164931524303578,0.010002798172359766
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,110,11.79886770248413,nan,-4.730147568060882,4.730147568060882,-0.06516056326466606,0.01000165229279672
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,111,11.897200345993042,nan,-5.249464708836149,5.249464708836149,-0.052859138444191385,0.010000975662373537
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,112,12.052893877029419,nan,-5.84388540446562,5.84388540446562,-0.04483387297902522,0.010000576118874949
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,113,12.100151777267456,nan,-6.250538870529631,6.250538870529631,-0.03496834890845916,0.34702237799159386
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,114,12.2041654586792,nan,-6.540750724819356,6.540750724819356,-0.025494918767493158,0.6103281439802563
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,115,12.298823595046997,nan,-6.743908228954387,6.743908228954387,-0.017274407940783172,0.7658075657389014
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,116,12.451273918151855,nan,-6.485068042255982,6.485068042255982,-0.0012884235857688019,0.6920897446769588
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,117,12.499271631240845,nan,-6.245806220421191,6.245806220421191,0.009264866648034147,0.4127671733342974
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,118,12.603038787841797,nan,-6.0499884339924925,6.0499884339924925,0.016017432243544717,0.2478299881821693
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,119,12.703901529312134,nan,-5.907733705281048,5.907733705281048,0.019357812985024814,0.15043622972168916
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,120,12.84976577758789,nan,-3.335842480297535,3.335842480297535,0.0764789104663336,0.09292618928836024
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,121,12.898326396942139,nan,-1.3238026810708736,1.3238026810708736,0.10326809321144105,0.05896708551288385
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,122,13.000445365905762,nan,0.12767789650700578,0.12767789650700578,0.10763656796803482,0.03891457432450279
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,123,13.10214877128601,nan,1.0785988826838677,1.0785988826838677,0.09767309885249864,0.02707376699287566
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,124,13.252527952194214,nan,3.1121898695234185,3.1121898695234185,0.11305504660536955,0.020081888671623156
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,125,13.29719591140747,nan,4.532959527345504,4.532959527345504,0.10864871053057908,0.01595325444170676
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,126,13.40049695968628,nan,5.43889404211626,5.43889404211626,0.0923033402460341,0.013515337215283425
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,127,13.501246929168701,nan,5.947679941181539,5.947679941181539,0.07038441793591974,0.012075771472252712
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,128,13.653311252593994,nan,6.855698279056133,6.855698279056133,0.06311410300566271,0.011225722296650507
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,129,13.69987440109253,nan,7.431174995981538,7.431174995981538,0.05048484140107598,0.010723776758949165
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,130,13.801805973052979,nan,7.767508532386014,7.767508532386014,0.03573840442567025,0.010427382938391894
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,131,13.899479866027832,nan,7.931098971023154,7.931098971023154,0.021346094853078687,0.01025236535129103
fusion_fixed,fusion,融合 034641,experimental_auto_20260818_034641.jsonl,1786996001.8310375,1786996021.8310375,132,14.10305905342102,nan,8.308830666759338,8.308830666759338,0.015831923822009555,0.41146881921628387
